Name,DOB,SSN,Zip,Workclass,Education,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Country,Target,Age,Capital Gain,Capital Loss
Kayley Belasco,2/10/2007,619-20-1568,15425,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,16,0,0
Rosina Kunkel,4/6/1981,164-44-1722,53482,Private,11th,7,Never-married,Craft-repair,Not-in-family,Black,Male,25,United-States,<=50K,42,0,0
Obed Parman,10/4/1975,239-38-6546,93826,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,48,,<=50K,48,0,0
Inger Lebell,12/23/1980,528-57-3709,75990,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,43,0,0
Cello Ritchings,1/9/2007,674-65-7811,6342,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,16,0,0
Noni Malkin,4/27/1973,401-99-3589,33010,,Some-college,10,Never-married,,Own-child,White,Female,30,United-States,<=50K,50,0,0
Even Jacomb,5/7/1989,570-12-5904,44538,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,43,Mexico,<=50K,34,0,0
Townie Mityashin,5/12/1951,875-35-8308,93060,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,<=50K,72,0,0
Ekaterina Fautly,5/10/1955,480-93-3915,98068,Self-emp-not-inc,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K,68,0,0
Zilvia Garlett,3/14/1996,635-04-1260,54337,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,30,United-States,<=50K,27,0,0
Erna Cheng,11/5/1980,493-47-8159,65115,Private,9th,5,Never-married,Farming-fishing,Unmarried,White,Male,70,United-States,<=50K,43,0,0
Xerxes Flewan,6/2/1958,834-02-1137,28114,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,30,United-States,<=50K,65,0,0
Beverly Fairfull,7/22/1952,681-60-2505,20198,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,India,<=50K,71,0,0
Barry Catterell,12/5/1988,293-37-4535,25253,Private,10th,6,Widowed,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,<=50K,35,0,1590
Kirstin Berge,9/13/1978,607-78-1803,4511,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K,45,0,0
Tobiah Brackstone,12/26/1951,807-29-7797,84,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,72,0,0
Mickey Stihl,7/15/1974,214-69-9527,49308,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,49,0,0
Ax Zanicchi,4/19/1990,466-54-8937,18382,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,55,United-States,<=50K,33,0,0
Max Hankinson,4/28/1975,469-60-4654,59070,,HS-grad,9,Separated,,Unmarried,White,Male,40,United-States,<=50K,48,0,0
Cyndie Hearle,5/4/1959,323-08-6919,78668,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,42,United-States,>50K,64,0,0
Cicily Rishworth,11/27/2006,218-92-6260,54340,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,17,0,0
Ernestus Colhoun,9/29/1957,164-60-6228,14807,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,66,15024,0
Amelita Pedroli,2/27/1988,246-10-5596,91032,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,38,United-States,<=50K,35,0,0
Vittorio Baldcock,2/2/1961,187-50-9503,4086,Federal-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,62,1506,0
Edgar Peffer,3/23/1958,677-83-2626,49553,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,65,0,0
Aldric Yewdale,9/1/1965,236-05-3294,43684,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,56,United-States,>50K,58,0,1564
Giovanni Fountian,5/20/1953,731-96-9868,72599,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K,70,0,0
Chaddie Station,5/2/1952,438-32-2047,77941,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,71,0,0
Warden McClounan,7/6/2012,148-65-4396,57655,Private,11th,7,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,11,0,0
Frasquito Clemmitt,5/3/2001,550-14-8077,34642,Private,11th,7,Never-married,Exec-managerial,Own-child,White,Female,20,United-States,<=50K,22,0,0
Tasha Lis,2/17/1989,626-06-3261,4695,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,34,0,0
Alvera Kovnot,5/10/1964,309-34-6939,28134,Private,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Female,32,United-States,<=50K,59,0,0
Chloette Aleksandrev,2/21/1968,134-27-8593,72670,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,55,0,0
Edithe Ousby,3/20/1986,713-97-3480,48832,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,37,0,0
Clay Kolak,7/15/1981,723-42-6125,75317,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,42,0,0
Fayre Bentsen,1/24/2008,170-37-1695,64558,Self-emp-not-inc,Assoc-voc,11,Never-married,Other-service,Other-relative,White,Female,40,United-States,<=50K,15,0,0
Onfre Tommeo,8/29/1965,162-11-8292,20214,Private,7th-8th,4,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,45,United-States,<=50K,58,0,0
Josephine Yanyshev,2/1/1987,139-36-6074,11273,Private,HS-grad,9,Separated,Sales,Unmarried,White,Female,45,United-States,<=50K,36,0,0
Adorne Till,3/15/2009,822-94-8365,10695,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,38,United-States,>50K,14,0,0
Foster Achrameev,12/17/1996,856-69-1098,9183,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,27,0,0
Teodoro McKeady,1/1/2000,659-24-7236,83588,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,<=50K,23,0,0
Sim Cartmill,4/5/1974,898-26-2591,17847,Self-emp-inc,Some-college,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,55,United-States,<=50K,49,0,0
Meaghan McTurley,12/26/1950,400-06-4613,86481,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,35,United-States,<=50K,73,0,0
Gaby Bernt,10/18/1987,423-38-9486,4997,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K,36,0,0
Pavla Clague,6/30/1959,718-15-2461,13419,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,64,0,0
Addy Wiggans,10/31/1953,429-10-5689,51265,Self-emp-not-inc,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,50,United-States,<=50K,70,0,0
Mair Trustey,9/8/2006,291-23-2742,70502,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,17,0,0
Philippine Chiplen,9/28/2001,555-14-6368,50701,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,20,United-States,<=50K,22,0,0
Camel Yushankin,1/10/1972,660-93-3328,9205,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,45,United-States,<=50K,51,0,0
Larry Kibblewhite,8/23/1990,568-23-2290,16429,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,33,0,0
Corie Dmisek,7/19/1977,484-66-7399,46825,Local-gov,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,48,United-States,<=50K,46,0,0
Othilia Buckhurst,9/18/1978,824-67-1183,98367,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,43,United-States,<=50K,45,0,0
Elyse Iwanczyk,1/18/1989,724-37-6323,90288,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,60,United-States,<=50K,34,0,0
Merv Caughtry,7/18/2012,560-45-8092,94841,Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,United-States,<=50K,11,0,0
Kippie MacPherson,10/17/1996,441-77-0745,22473,Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,40,United-States,<=50K,27,0,0
Donna Pedersen,11/1/1961,591-32-4182,38951,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,62,0,0
Cookie Mathouse,8/8/2004,289-03-6723,19456,Private,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,Male,40,United-States,<=50K,19,0,0
Coralie Goreisr,3/3/2012,691-47-1403,80320,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,24,Greece,<=50K,11,0,0
Cybil Gipps,2/22/1969,628-37-8147,13370,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,54,0,0
Maxie Oxenham,5/26/1972,267-13-7986,90961,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,United-States,<=50K,51,0,0
Chelsea Bonett,6/7/2007,616-07-3192,32136,Private,7th-8th,4,Never-married,Other-service,Own-child,White,Male,35,United-States,<=50K,16,0,0
Nathanil Haverson,8/21/1998,188-26-8880,70733,State-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Female,37,United-States,<=50K,25,0,0
Base Larham,11/12/1970,832-17-8639,5298,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,>50K,53,0,0
Bettye Charpling,6/19/1989,548-37-6363,75169,Private,12th,8,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,Italy,<=50K,34,0,0
Merry Boustead,1/23/1984,480-03-6123,81262,,11th,7,Never-married,,Unmarried,White,Female,40,United-States,<=50K,39,0,0
Shaun Tregunnah,11/23/1998,313-63-2996,99353,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,50,United-States,<=50K,25,0,0
Ardith Burren,3/7/1993,104-53-0997,35389,Private,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,12,United-States,<=50K,30,0,0
Giffie Worg,6/15/2005,353-25-6223,55851,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,18,0,0
Lonee Heppner,1/12/2011,614-93-3668,42278,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,>50K,12,0,0
Britte Traviss,6/27/1963,617-55-1145,72037,Private,1st-4th,2,Never-married,Handlers-cleaners,Not-in-family,White,Male,55,Mexico,<=50K,60,0,0
Anna-diana Matthieson,5/5/1994,702-15-8612,85516,State-gov,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,29,0,0
Katinka Jouen,12/30/1999,167-31-0665,65200,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,24,0,0
Sterne McMonnies,3/11/1965,565-69-5326,45301,Local-gov,9th,5,Widowed,Handlers-cleaners,Unmarried,White,Male,40,United-States,>50K,58,0,2231
Ryann Mottram,11/12/1964,789-69-1065,88876,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,<=50K,59,0,0
Alastair Spore,6/30/1984,705-47-3824,17319,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,40,United-States,<=50K,39,4101,0
Doralynne Pogg,3/22/1961,584-68-4172,19790,Private,Masters,14,Never-married,Tech-support,Unmarried,White,Male,45,Nicaragua,<=50K,62,0,0
Sam Mitchelson,9/30/2007,551-27-5348,82173,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,16,0,0
Danny de Banke,12/5/1993,401-82-8114,31528,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,65,United-States,<=50K,30,0,0
Drucy Rowat,8/13/1992,300-70-7981,55615,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,31,0,0
Anitra Lade,7/10/1972,810-71-9169,49825,,HS-grad,9,Never-married,,Not-in-family,Black,Female,40,United-States,<=50K,51,0,0
Lou Bradtke,12/26/1987,821-96-6568,32758,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,45,United-States,>50K,36,8614,0
Malia Leech,7/17/1977,332-52-3908,8300,Local-gov,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,46,0,0
Dawn Tukesby,2/12/1984,482-75-2139,35107,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,>50K,39,0,0
Crista Anthona,8/16/1971,365-49-4424,50990,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,Japan,>50K,52,0,0
Katerine Cubberley,11/2/2003,124-72-9068,60048,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,20,0,0
Bibbie Haggas,1/21/1984,712-94-7226,92746,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,38,United-States,<=50K,39,0,0
Willow Pyvis,8/3/1983,402-82-5309,6271,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,30,United-States,<=50K,40,0,2042
Ronni Hawkyens,12/28/1992,223-73-0061,6408,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,<=50K,31,0,0
Arman Brookes,6/26/1993,622-05-6992,72805,Private,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Male,40,United-States,<=50K,30,0,0
Stefania Schwanden,4/12/2004,870-43-5995,53296,Private,1st-4th,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,19,0,0
Fanchette Jodrelle,5/28/2007,649-27-3395,71350,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,16,0,0
Gerladina Skotcher,6/9/1992,327-02-5887,41969,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,15,United-States,<=50K,31,0,0
Scotti Dionisetti,2/27/1975,579-99-6954,27423,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K,48,0,0
Petey Karppi,5/16/1990,473-93-3136,1885,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,33,0,0
Ami Capponeer,8/7/2009,411-93-9126,72451,Private,Prof-school,15,Widowed,Other-service,Not-in-family,White,Male,35,United-States,<=50K,14,0,0
Tommy Kynsey,3/7/2008,404-72-3732,37080,Local-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,45,United-States,<=50K,15,0,0
Valentino Quadri,3/7/1953,601-95-7973,4167,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,70,0,0
Andromache Renneke,3/2/1989,263-70-9376,67063,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,Mexico,<=50K,34,0,0
Lenard Ricardot,7/2/2006,691-22-6318,51492,Local-gov,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,Mexico,<=50K,17,0,0
Becca Sargeaunt,9/9/1955,289-47-0048,48778,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,68,0,0
Darbie Wyse,5/31/1980,854-23-3017,50324,Local-gov,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,40,Guatemala,>50K,43,0,0
Ray Annakin,6/27/2010,693-35-1047,1411,Private,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,24,United-States,<=50K,13,0,0
Dorie Lopes,8/17/1958,585-20-9860,41954,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,65,7688,0
Taddeo Jennaway,2/27/1980,238-83-7006,73299,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,43,0,0
Maridel Fantin,3/23/1994,551-50-5594,50461,Self-emp-not-inc,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,30,United-States,<=50K,29,0,0
Van Hulance,9/24/1964,699-94-7774,59447,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,59,0,0
Barclay Steenson,10/13/1981,685-39-6429,64575,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,42,5178,0
Angil Twinborne,5/8/1989,569-66-2160,46852,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,34,0,0
Rawley Blanket,7/1/2002,808-35-8031,54450,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,21,0,0
Joelle Rankmore,3/2/1957,689-90-8515,85533,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,66,0,0
Charmine Londors,6/26/1952,588-02-1593,72612,Private,11th,7,Never-married,Sales,Own-child,White,Male,20,United-States,<=50K,71,0,0
Devlen Tenby,2/18/1961,411-10-5341,93696,,Some-college,10,Never-married,,Not-in-family,White,Female,12,United-States,<=50K,62,0,0
Brendon Gaucher,10/8/1990,195-39-2759,9614,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,98,United-States,<=50K,33,0,0
Bethena Keppie,1/31/2003,190-69-7354,24115,Private,9th,5,Separated,Handlers-cleaners,Unmarried,Black,Female,50,United-States,<=50K,20,0,0
Hally Zamboniari,8/12/1996,468-07-1944,33615,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,40,Canada,<=50K,27,0,0
Des Antonazzi,3/5/2007,877-69-7341,88554,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,56,Mexico,<=50K,16,0,0
Reinhold Purbrick,3/31/1977,115-02-9022,71335,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,60,United-States,<=50K,46,0,0
Issi Jankin,8/5/1984,383-56-1942,14750,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,39,0,0
Rube Gounot,10/2/1960,334-59-2574,15853,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,63,0,0
Althea Draude,10/25/1991,266-16-7890,37583,Private,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,45,United-States,<=50K,32,0,0
Allin Banner,3/19/1971,572-68-0470,56010,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,40,United-States,<=50K,52,0,0
Pacorro Oxtarby,10/27/1967,223-87-4489,16465,Local-gov,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K,56,0,0
Kania Cratchley,9/20/1978,678-65-6191,81893,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,45,0,2603
Torry Insull,12/9/1964,707-76-2028,45901,Private,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,30,United-States,<=50K,59,0,0
Leslie Shackelton,4/16/1953,367-78-4871,12316,Private,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,40,Dominican-Republic,<=50K,70,0,0
Ivan Simants,9/27/1960,335-51-8419,71372,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,48,United-States,>50K,63,7688,0
Shaine Dainty,3/27/1956,797-26-8101,29524,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,67,0,0
Ambros Sparrow,8/30/2010,616-20-6415,85896,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,13,0,0
Alessandra Perse,4/14/1955,391-54-5990,20577,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Male,40,United-States,<=50K,68,0,0
Dominica Rulten,3/24/1978,809-73-2930,22420,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,45,0,0
Ludovico Danels,4/15/1983,564-66-5122,47377,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,38,United-States,<=50K,40,0,0
Arlina Scawton,12/22/1965,510-26-1092,17778,,Bachelors,13,Never-married,,Own-child,White,Male,40,United-States,<=50K,58,2907,0
Aurie Paolillo,3/19/1957,487-09-0469,42384,Local-gov,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,40,United-States,<=50K,66,0,0
Patton Yapp,4/16/1984,602-95-2934,49101,Local-gov,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,39,0,0
Katherine Corkett,6/28/1970,558-85-3031,48387,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,50,United-States,<=50K,53,0,0
Jerry Leech,9/17/1960,753-55-6182,20021,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,32,United-States,<=50K,63,0,0
Raddie Hargreaves,3/28/1984,633-51-4129,25568,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,39,0,0
Jeanne Bewfield,7/2/1964,147-04-7007,44157,Federal-gov,11th,7,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,<=50K,59,0,1340
